"articleID","attributes","record"
10870,"journal","Research on Social Work Practice"
10870,"pubYear","2013"
10870,"location","US"
10870,"author","Franks, Sabrina B."
10870,"author","Mata, Francesca C."
10870,"author","Wofford, Erin"
10870,"author","Briggs, Adam M."
10870,"author","LeBlanc, Linda A."
10870,"author","Carr, James E."
10870,"author","Lazarte, Alejandro A."
11062,"article","Writing a mixed methods report in social work research."
11062,"journal","Research on Social Work Practice"
11062,"pubYear","2013"
11062,"author","Bronstein, Laura R."
11062,"author","Kovacs, Pamela J."
11063,"article","SSD for R: A comprehensive statistical package to analyze single-system data."
11063,"journal","Research on Social Work Practice"
11063,"pubYear","2013"
11063,"author","Auerbach, Charles"
11063,"author","Schudrich, Wendy Zeitlin"
11064,"article","Psychometric evaluation of the Chinese Virtues Questionnaire."
11064,"journal","Research on Social Work Practice"
11064,"pubYear","2013"
11064,"location","China"
11064,"author","Duan, Wenjie"
11064,"author","Ho, Samuel M. Y."
11064,"author","Bai, Yu"
11064,"author","Tang, Xiaoqing"
11065,"article","Psychometric properties of the Chinese Cultural Beliefs about adversity scale."
11065,"journal","Research on Social Work Practice"
11065,"pubYear","2013"
11065,"location","Australia"
11065,"author","Leung, Janet T. Y."
11065,"author","Shek, Daniel T. L."
11066,"article","Cross-validation of mental health recovery measures in a Hong Kong Chinese sample."
11066,"journal","Research on Social Work Practice"
11066,"pubYear","2013"
11066,"location","Hong Kong"
11066,"author","Ye, Shengquan"
11066,"author","Pan, Jia-Yan"
11066,"author","Wong, Daniel Fu Keung"
11066,"author","Bola, John Robert"
11067,"article","Factors influencing worker morale: Evaluating provider demographics, workplace environment and using ESTs."
11067,"journal","Research on Social Work Practice"
11067,"pubYear","2013"
11067,"location","US"
11067,"author","Patterson-Silver Wolf, David A."
11067,"author","Dulmus, Catherine N."
11067,"author","Maguin, Eugene"
11067,"author","Cristalli, Maria"
11068,"article","Effects of structural family therapy on child and maternal mental health symptomatology."
11068,"journal","Research on Social Work Practice"
11068,"pubYear","2013"
11068,"location","US"
11068,"author","Weaver, Addie"
11068,"author","Greeno, Catherine G."
11068,"author","Marcus, Steven C."
11068,"author","Fusco, Rachel A."
11068,"author","Zimmerman, Tina"
11068,"author","Anderson, Carol"
11069,"article","CriticalThinkRx may reduce psychiatric prescribing to foster youth: Results from an intervention trial."
11069,"journal","Research on Social Work Practice"
11069,"pubYear","2013"
11069,"location","US"
11069,"author","Cohen, David"
11069,"author","Lacasse, Jeffrey R."
11069,"author","Duan, Rui"
11069,"author","Sengelmann, Inge"
11070,"article","Effectiveness of solution-focused brief therapy: A systematic qualitative review of controlled outcome studies."
11070,"journal","Research on Social Work Practice"
11070,"pubYear","2013"
11070,"author","Gingerich, Wallace J."
11070,"author","Peterson, Lance T."
11071,"article","Interventions to reduce distress in adult victims of rape and sexual violence: A systematic review."
11071,"journal","Research on Social Work Practice"
11071,"pubYear","2013"
11071,"author","Regehr, Cheryl"
11071,"author","Alaggia, Ramona"
11071,"author","Dennis, Jane"
11071,"author","Pitts, Annabel"
11071,"author","Saini, Michael"
11369,"article","The Campbell Collaboration's systematic review and meta-analysis online training videos."
11369,"journal","Research on Social Work Practice"
11369,"pubYear","2013"
11369,"author","Polanin, Joshua R."
11369,"author","Pigott, Terri D."
11370,"article","A primer for the design of practice manuals: Four stages of development."
11370,"journal","Research on Social Work Practice"
11370,"pubYear","2013"
11370,"author","Galinsky, Maeda J."
11370,"author","Fraser, Mark W."
11370,"author","Day, Steven H."
11370,"author","c, Jack M."
11371,"article","Repeated interviews with children who are the alleged victims of sexual abuse."
11371,"journal","Research on Social Work Practice"
11371,"pubYear","2013"
11371,"location","Israel"
11371,"author","Katz, Carmit"
11371,"author","Hershkowitz, Irit"
11372,"article","Supervisor attachment, supervisory working alliance, and affect in social work field instruction."
11372,"journal","Research on Social Work Practice"
11372,"pubYear","2013"
11372,"location","US"
11372,"author","Bennett, Susanne"
11372,"author","Mohr, Jonathan"
11372,"author","Deal, Kathleen Holtz"
11372,"author","Hwang, Jeongha"
11373,"article","Implementing an inpatient social early warning system for child maltreatment."
11373,"journal","Research on Social Work Practice"
11373,"pubYear","2013"
11373,"location","Germany"
11373,"author","Atabaki, Armita"
11373,"author","Heddaeus, Daniela"
11373,"author","Metzner, Franka"
11373,"author","Schulz, Holger"
11373,"author","Siefert, Sönke"
11373,"author","Pawils, Silke"
11374,"article","Basic trust: An attachment-oriented intervention based on mind-mindedness in adoptive families."
11374,"journal","Research on Social Work Practice"
11374,"pubYear","2013"
11374,"location","Netherlands"
11374,"author","Colonnesi, Cristina"
11374,"author","Wissink, Inge B."
11374,"author","Noom, Marc J."
11374,"author","Asscher, Jessica J."
11374,"author","Hoeve, Machteld"
11374,"author","Stams, Geert Jan J. M."
11374,"author","Polderman, Nelleke"
11374,"author","Kellaert-Knol, Marijke G."
11375,"article","Increasing knowledge of sexual abuse: A study with elementary school children in Hawai'i."
11375,"journal","Research on Social Work Practice"
11375,"pubYear","2013"
11375,"location","US"
11375,"author","Baker, Charlene K."
11375,"author","Gleason, Kristen"
11375,"author","Naai, Rachel"
11375,"author","Mitchell, Jennifer"
11375,"author","Trecker, Christine"
11376,"article","Implementing evidence-based practice: A review of the empirical research literature."
11376,"journal","Research on Social Work Practice"
11376,"pubYear","2013"
11376,"author","Gray, Mel"
11376,"author","Joy, Elyssa"
11376,"author","Plath, Debbie"
11376,"author","Webb, Stephen A."
11377,"article","What works in youth violence prevention: A review of the literature."
11377,"journal","Research on Social Work Practice"
11377,"pubYear","2013"
11377,"author","Fagan, Abigail A."
11377,"author","Catalano, Richard F."
11378,"article","Birds of a feather: Applied behavior analysis and quality of life."
11378,"journal","Research on Social Work Practice"
11378,"pubYear","2013"
11378,"author","Gambrill, Eileen"
11709,"article","Validation of the DSSI-10 to measure social support in a general population."
11709,"journal","Research on Social Work Practice"
11709,"pubYear","2013"
11709,"location","US"
11709,"author","Wardian, Jana"
11709,"author","Robbins, Danielle"
11709,"author","Wolfersteig, Wendy"
11709,"author","Johnson, Travis"
11709,"author","Dustman, Patricia"
11710,"article","Individual worker-level attitudes toward empirically supported treatments."
11710,"journal","Research on Social Work Practice"
11710,"pubYear","2013"
11710,"location","US"
11710,"author","Patterson, David A."
11710,"author","Maguin, Eugene"
11710,"author","Dulmus, Catherine N."
11710,"author","Nisbet, Bruce C."
11711,"article","Development and initial evaluation of the Cyber-Counseling Objective Structured Clinical Examination (COSCE)."
11711,"journal","Research on Social Work Practice"
11711,"pubYear","2013"
11711,"location","Canada"
11711,"author","Fang, Lin"
11711,"author","Bogo, Marion"
11711,"author","Mishna, Faye"
11711,"author","Murphy, Lawrence"
11711,"author","Gibson, Margaret F."
11711,"author","Griffiths, Valeska"
11711,"author","Regehr, Glenn"
11712,"article","Head Start impact on children’s obesity: Moderation effects of family risk factors."
11712,"journal","Research on Social Work Practice"
11712,"pubYear","2013"
11712,"location","US"
11712,"author","Lee, Kyunghee"
11712,"author","O'Laoire, Siobhan"
11713,"article","Association between addition of learning support professionals and school performance: An exploratory study."
11713,"journal","Research on Social Work Practice"
11713,"pubYear","2013"
11713,"location","US"
11713,"author","Stone, Susan"
11713,"author","Shields, John P."
11713,"author","Hilinski, Andrea"
11713,"author","Sanford, Vida"
11714,"article","Face-to-face and telephone counseling for problem gambling: A pragmatic multisite randomized study."
11714,"journal","Research on Social Work Practice"
11714,"pubYear","2013"
11714,"location","New Zealand"
11714,"author","Tse, Samson"
11714,"author","Campbell, Lisa"
11714,"author","Rossen, Fiona"
11714,"author","Wang, Chong-Wen"
11714,"author","Jull, Andrew"
11714,"author","Yan, Elsie"
11714,"author","Jackson, Alun"
11715,"article","Individual and group effects in a community-based implementation of a positive parenting program."
11715,"journal","Research on Social Work Practice"
11715,"pubYear","2013"
11715,"location","Spain"
11715,"author","Byrne, Sonia"
11715,"author","Salmela-Aro, Katariina"
11715,"author","Read, Sanna"
11715,"author","Rodrigo, María José"
11716,"article","A review of interventions for substance use among homeless youth."
11716,"journal","Research on Social Work Practice"
11716,"pubYear","2013"
11716,"author","Xiang, Xiaoling"
11717,"article","Youth empowerment programs for improving adolescents’ self-efficacy and self-esteem: A systematic review."
11717,"journal","Research on Social Work Practice"
11717,"pubYear","2013"
11717,"author","Morton, Matthew H."
11717,"author","Montgomery, Paul"
11718,"article","Indicated truancy interventions for chronic truant students: A Campbell systematic review."
11718,"journal","Research on Social Work Practice"
11718,"pubYear","2013"
11718,"author","Maynard, Brandy R."
11718,"author","McCrea, Katherine Tyson"
11718,"author","Pigott, Terri D."
11718,"author","Kelly, Michael S."
11900,"article","Teaching research and practice evaluation skills to graduate social work students."
11900,"journal","Research on Social Work Practice"
11900,"pubYear","2012"
11900,"location","US"
11900,"author","Wong, Stephen E."
11900,"author","Vakharia, Sheila P."
11901,"article","Human rights engagement and exposure: New scales to challenge social work education."
11901,"journal","Research on Social Work Practice"
11901,"pubYear","2012"
11901,"location","US"
11901,"author","McPherson, Jane"
11901,"author","Abell, Neil"
11902,"article","Cross-ethnicity measurement equivalence of family coping for breast cancer survivors."
11902,"journal","Research on Social Work Practice"
11902,"pubYear","2012"
11902,"location","US"
11902,"author","Lim, Jung-won"
11902,"author","Townsend, Aloen"
11903,"article","Factor structure of the Chinese virtues questionnaire."
11903,"journal","Research on Social Work Practice"
11903,"pubYear","2012"
11903,"location","China"
11903,"author","Duan, Wenjie"
11903,"author","Ho, Samuel M. Y."
