"articleID","attributes","record"
1450,"journal","Social Work"
1450,"pubYear","1993"
1450,"author","Norton, Dolores G."
1512,"article","Is social work racist? A content analysis of recent literature."
1512,"journal","Social Work"
1512,"pubYear","1992"
1512,"author","McMahon, Anthony"
1512,"author","Allen-Meares, Paula"
1513,"article","Elderly Black farm women: A population at risk."
1513,"journal","Social Work"
1513,"pubYear","1992"
1513,"author","Carlton-LaNey, Iris"
1514,"article","Poor women at midlife and categories of neglect."
1514,"journal","Social Work"
1514,"pubYear","1992"
1514,"author","Butler, Sandra S."
1514,"author","Weatherley, Richard A."
1515,"article","Date and acquaintance rape among a sample of college students."
1515,"journal","Social Work"
1515,"pubYear","1992"
1515,"author","Mills, Crystal S."
1515,"author","Granoff, Barbara J."
1516,"article","Psychosocial implications of women and retirement."
1516,"journal","Social Work"
1516,"pubYear","1992"
1516,"author","Perkins, Kathleen"
1517,"article","Working with women: Building a policy and practice agenda."
1517,"journal","Social Work"
1517,"pubYear","1992"
1517,"author","Hagen, Jan L."
1517,"author","Davis, Liane V."
1557,"article","Giving corrective feedback: A decisional analysis."
1557,"journal","Social Work"
1557,"pubYear","1992"
1557,"author","Latting, Jean K."
1560,"article","Burnout in hospital social workers who work with AIDS patients."
1560,"journal","Social Work"
1560,"pubYear","1992"
1560,"author","Oktay, Julianne S."
1562,"article","Reimbursement demands and treatment decisions: A growing dilemma for social workers."
1562,"journal","Social Work"
1562,"pubYear","1992"
1562,"author","Strom, Kimberly"
1564,"article","Considering the physical environment: An essential component of good practice."
1564,"journal","Social Work"
1564,"pubYear","1992"
1564,"author","Gutheil, Irene A."
1569,"article","Content and context: Working with mentally ill people in family therapy."
1569,"journal","Social Work"
1569,"pubYear","1992"
1569,"author","Marley, James A."
1574,"article","Preventing AIDS among Black gay men and Black gay and heterosexual male intravenous drug users."
1574,"journal","Social Work"
1574,"pubYear","1992"
1574,"author","Icard, Larry D."
1574,"author","Schilling, Robert F."
1574,"author","El-Bassel, Nabila"
1574,"author","Young, Dale"
1601,"article","Therapeutic processes in professional and peer counseling of family caregivers of frail elderly people."
1601,"journal","Social Work"
1601,"pubYear","1992"
1601,"author","Smith, Mary F."
1601,"author","Tobin, Sheldon S."
1601,"author","Toseland, Ronald W."
1602,"article","Drug use and AIDS risks in a soup kitchen population."
1602,"journal","Social Work"
1602,"pubYear","1992"
1602,"author","Schilling, Robert F."
1602,"author","El-Bassel, Nabila"
1602,"author","Gilbert, Louisa"
1603,"article","Family and individual patterns in a group of middle-class dropout youths."
1603,"journal","Social Work"
1603,"pubYear","1992"
1603,"author","Franklin, Cynthia"
1604,"article","The impact of formal, informal, and societal support networks on the psychological well-being of Black adolescent mothers."
1604,"journal","Social Work"
1604,"pubYear","1992"
1604,"author","Thompson, Maxine S."
1604,"author","Peebles-Wilkins, Wilma"
1636,"article","EAP's response to personal stress and productivity: Implications for occupational social work."
1636,"journal","Social Work"
1636,"pubYear","1992"
1636,"author","Ramanathan, Chathapuram S."
1638,"article","When problems seem overwhelming: Emphases in teaching, supervision, and consultation."
1638,"journal","Social Work"
1638,"pubYear","1992"
1638,"author","Kurland, Roselle"
1638,"author","Salmon, Robert"
1639,"article","Reclaiming the community: The strengths perspective and deinstitutionalization."
1639,"journal","Social Work"
1639,"pubYear","1992"
1639,"author","Sullivan, W. Patrick"
1640,"article","Enhancing the delivery of effective mental health services to children."
1640,"journal","Social Work"
1640,"pubYear","1992"
1640,"author","LeCroy, Craig W."
1644,"article","Caregiver support groups: Factors affecting use of services."
1644,"journal","Social Work"
1644,"pubYear","1992"
1644,"author","Monahan, Deborah J."
1644,"author","Greene, Vernon L."
1644,"author","Coleman, Patricia D."
1645,"article","Grandmotherhood: Contemporary meaning among African American middle-class grandmothers."
1645,"journal","Social Work"
1645,"pubYear","1992"
1645,"author","Timberlake, Elizabeth M."
1645,"author","Chipungu, Sandra S."
1692,"article","The impaired social worker."
1692,"journal","Social Work"
1692,"pubYear","1992"
1692,"author","Reamer, Frederic G."
1693,"article","Biology's challenge to social work: Embodying the person-in-environment perspective."
1693,"journal","Social Work"
1693,"pubYear","1992"
1693,"author","Saleeby, Dennis"
1694,"article","Reactions to termination of individual treatment."
1694,"journal","Social Work"
1694,"pubYear","1992"
1694,"author","Fortune, Anne E."
1694,"author","Pearlingi, Bill"
1694,"author","Rochelle, Cherie D."
1695,"article","Ethical-clinical tensions in clinical practice."
1695,"journal","Social Work"
1695,"pubYear","1992"
1695,"author","Dean, Ruth G."
1695,"author","Rhodes, Margaret L."
1696,"article","Epidemiology of depression for clinicians."
1696,"journal","Social Work"
1696,"pubYear","1992"
1696,"author","Bromberger, Joyce T."
1696,"author","Costello, Elizabeth J."
1697,"article","Narrative perspectives in psychosocial intervention following adverse life events."
1697,"journal","Social Work"
1697,"pubYear","1992"
1697,"author","Borden, William"
1698,"article","Infant mental health: An expanding field for social work."
1698,"journal","Social Work"
1698,"pubYear","1992"
1698,"author","Bonkowski, Sara E."
1698,"author","Yanos, Janet H."
1701,"article","The sexuality of gay men with HIV infection."
1701,"journal","Social Work"
1701,"pubYear","1992"
1701,"author","Gochros, Harvey L."
1703,"article","The substance-abusing chronically mentally ill client: Prevalence, assessment, treatment, and policy concerns."
1703,"journal","Social Work"
1703,"pubYear","1992"
1703,"author","O'Hare, Thomas"
1832,"article","Social workers as expert witnesses in child sexual abuse cases."
1832,"journal","Social Work"
1832,"pubYear","1992"
1832,"author","Mason, Mary A."
1833,"article","The transformation of the American labor force: Elder African Americans and occupational social work."
1833,"journal","Social Work"
1833,"pubYear","1992"
1833,"author","Crawley, Brenda"
1834,"article","Service use among urban African American elderly people."
1834,"journal","Social Work"
1834,"pubYear","1992"
1834,"author","Richardson, Virginia"
1835,"article","PIE: A new language for social work."
1835,"journal","Social Work"
1835,"pubYear","1992"
1835,"author","Karls, James M."
1835,"author","Wandrei, Karin E."
1836,"article","Women, work, and welfare: Is there a role for social work?"
1836,"journal","Social Work"
1836,"pubYear","1992"
1836,"author","Hagen, Jan L."
1837,"article","Risk management through client access to case records."
1837,"journal","Social Work"
1837,"pubYear","1992"
1837,"author","Gelman, Sheldon R."
1838,"article","A stage-of-migration framework for service to immigrant populations."
1838,"journal","Social Work"
1838,"pubYear","1992"
1838,"author","Drachman, Diane"
1839,"article","The problem of wife abuse: The interrelationship of social policy and social work practice."
1839,"journal","Social Work"
1839,"pubYear","1992"
1839,"author","Davis, Liane V."
1839,"author","Hagen, Jan L."
1840,"article","Buddhism as a support system for Southeast Asian refugees."
1840,"journal","Social Work"
1840,"pubYear","1992"
1840,"author","Canda, Edward R."
1840,"author","Phaobtong, Thitiya"
1841,"article","Using metaphors in therapy: Dichos and Latino clients."
1841,"journal","Social Work"
1841,"pubYear","1992"
1841,"author","Zuñiga, Maria E."
1842,"article","Chronic fatigue syndrome and women: Can therapy help?"
1842,"journal","Social Work"
1842,"pubYear","1992"
1842,"author","Burke, Susan G."
1843,"article","Dating violence among high school students."
1843,"journal","Social Work"
1843,"pubYear","1992"
1843,"author","Bergman, Libby"
1882,"article","A role perception study of school social work practice."
1882,"journal","Social Work"
1882,"pubYear","1991"
1882,"author","Staudt, Marlys"
1883,"article","A model of case management: Toward empirically based practice."
1883,"journal","Social Work"
1883,"pubYear","1991"
1883,"author","Rothman, Jack"
1884,"article","The mediator role in social work practice."
1884,"journal","Social Work"
1884,"pubYear","1991"
1884,"author","Parsons, Ruth J."
1885,"article","Changing the focus of social work supervision: Effects on client satisfaction and generalized contentment."
1885,"journal","Social Work"
1885,"pubYear","1991"
1885,"author","Harkness, Daniel"
1885,"author","Hensley, Harriet"
1916,"article","The McMartin case revisited: The conflict between social work and criminal justice."
1916,"journal","Social Work"
1916,"pubYear","1991"
1916,"author","Mason, Mary A."
1917,"article","The use of anatomical dolls as assessment and evidentiary tools."
1917,"journal","Social Work"
1917,"pubYear","1991"
1917,"author","Lie, Gwat-yong"
1917,"author","Inman, Anjanette"
1922,"article","Community-based spouse abuse protection and family preservation team."
1922,"journal","Social Work"
1922,"pubYear","1991"
1922,"author","Hamlin, Elwood R."
1923,"article","Public reactions to poor families: Characteristics that influence attitudes toward assistance."
1923,"journal","Social Work"
1923,"pubYear","1991"
1923,"author","Groskind, Fred"
1926,"article","Who's afraid of the big bad wolf? Confronting wife abuse through folk stories."
1926,"journal","Social Work"
1926,"pubYear","1991"
1926,"author","Ucko, Lenora G."
1927,"article","Women and mid-life divorce: Some practice issues."
1927,"journal","Social Work"
1927,"pubYear","1991"
1927,"author","Bogolub, Ellen B."
1928,"article","Women and human immunodeficiency virus: A historical and personal psychosocial perspective."
1928,"journal","Social Work"
1928,"pubYear","1991"
1928,"author","Wiener, Lori S."
1930,"article","Responding to hidden abuse: A role for social work in reforming mental health systems."
1930,"journal","Social Work"
1930,"pubYear","1991"
1930,"author","Rose, Stephen M."
1930,"author","Peabody, Carolyn G."
1930,"author","Stratigeas, Barbara"
1931,"article","Abduction of children by their parents: A survey of the problem."
1931,"journal","Social Work"
1931,"pubYear","1991"
1931,"author","Hegar, Rebecca L."
1931,"author","Greif, Geoffrey L."
1955,"article","Incarceration, coping, and support."
1955,"journal","Social Work"
1955,"pubYear","1991"
1955,"author","Carlson, Bonnie E."
1955,"author","Cervera, Neil J."
1956,"article","Serving rural families of developmentally disabled children: A case management model."
1956,"journal","Social Work"
1956,"pubYear","1991"
1956,"location","Appalachia"
1956,"author","Fiene, Judith I."
1956,"author","Taylor, Patricia A."
1957,"article","Whom shall we help? Farm families' beliefs and attitudes about need and services."
1957,"journal","Social Work"
1957,"pubYear","1991"
1957,"author","Martinez-Brawley, Emilia E."
1957,"author","Blundall, Joan"
1958,"article","Problems of homeless youths: Empirical findings and human services issues."
1958,"journal","Social Work"
1958,"pubYear","1991"
1958,"author","Kurtz, P. David"
1958,"author","Jarvis, Sara V."
1958,"author","Kurtz, Gail L."
1959,"article","Reunions between adoptees and birth parents: The adoptees' experience."
1959,"journal","Social Work"
1959,"pubYear","1991"
1959,"author","Campbell, Lee H."
1959,"author","Silverman, Phyllis R."
1959,"author","Patti, Patricia B."
1960,"article","The elderly 'new homeless': An emerging population at risk."
1960,"journal","Social Work"
