"","articleID","attributes","record"
"326",1358,"article","(Mini-SCID): Structured clinical interview for DSM-III—R."
"327",32298,"article","(Not So) Gently Down the Stream: Choosing Targets to Ameliorate Health Disparities."
"328",19734,"article","(One Hundred and) Ten Years Later, Students in Foster Care Still Need Our Help!"
"329",16941,"article","(Re) shaping social work: An Australian case study."
"330",14391,"article","(Re)Assembling the left: The politics of redistribution and recognition in social work."
"331",18181,"article","(Re)considering voice."
"332",40589,"article","(Un)Forgiveness: “To Be or Not to Be” . . . [Not . . .]."
"333",10422,"article","(Un)‐blaming mothers whose partners sexually abuse children: In view of heteronormative myths, pressures and authorities."
"334",56827,"article","...and we keep on building prisons: racism, poverty, and challenges to the welfare state."
"335",118927,"article","13th International Symposium of the Inter-University Consortium for International Social Development"
"336",42771,"article","1995 World Summit for Social Development and the elderly."
"337",53193,"article","1998 Human Rights Act: social work's new benchmark."
"338",35729,"article","2003 Index."
"339",15044,"article","360-degree feedback: Integrating business know-how with social work values."
"340",120265,"article","8,000 Miles and Still Counting...Reaching Gay, Lesbian and Bisexual Adolescents for Research"
"341",37377,"article","8008: The measure of a competent child care social worker?"
"342",36431,"article","9/11, Blood, and the Mosque."
"343",57985,"article","A ""consumer-friendly"" model of implementation."
"344",19925,"article","A 'Working Model' for Cognitive Behavioural Practice."
"345",24775,"article","A 'devil' hidden in the details: The effects of measurement error in regression analysis."
"346",57388,"article","A 'missed opportunity' re-assessed: the influence of the day training centre experiment on the criminal justice system and probation policy and practice."
"347",15934,"article","A 12-month follow-up evaluation of integrated treatment for homeless individuals with co-occurring disorders."
"348",21236,"article","A 21st Century View of Female Genital Anxiety."
"349",39688,"article","A 21st-century map for healthy communities and families."
"350",1936,"article","A 24 hour duty system: Using practitioner research to manage the stress."
"351",35039,"article","A Beginning Professional's Journey Toward Understanding Equality and Social Justice in the Field of Social Work."
"352",36171,"article","A Belgian jubilee: 60 years protection of the professional title of social worker."
"353",85697,"article","A Bilingual Computerized Voice-Interactive System for Screening Depression Symptoms."
"354",17539,"article","A Black woman’s journey into a predominately White academic world."
"355",20378,"article","A Brief Treatment with a Posttraumatic Stress Disordered Patient--A Self Psychological Perspective."
"356",122394,"article","A CELEBRATION"
"357",28573,"article","A CELEBRATION. (English)"
"358",37932,"article","A COMPARATIVE ANALYSIS OF SOCIAL WORKERS' MACRO PRACTICE ACTIVITIES: IDENTIFYING FUNCTIONS COMMON TO DIRECT PRACTICE AND ADMINISTRATION."
"359",38143,"article","A COMPARISON OF ADVANCED STANDING AND REGULAR MASTER'S STUDENTS' PERFORMANCE IN THE SECOND-YEAR FIELD PRACTICUM: FIELD INSTRUCTORS' ASSESSMENTS."
"360",38090,"article","A COMPARISON OF BEGINNING MSW AND MBA STUDENTS ON THEIR APTITUDES FOR HUMAN SERVICE MANAGEMENT."
"361",33720,"article","A CONCEPTUAL APPLICATION OF ATTACHMENT THEORY AND RESEARCH TO THE SOCIAL WORK STUDENT-FIELD INSTRUCTOR SUPERVISORY RELATIONSHIP."
"362",38053,"article","A CONCEPTUAL MODEL FOR STUDYING SOCIAL WELFARE POLICY COMPARATIVELY."
"363",38207,"article","A CONTINUUM OF MALE CONTROLS AND VIOLENCE AGAINST WOMEN: A TEACHING MODEL."
"364",38224,"article","A CULTURALLY SYNTONIC APPROACH TO THE FIELD EDUCATION OF LATINO STUDENTS."
"365",20335,"article","A Camel's Nose Under the Tent? Some Australian Perspectives on Confidentiality and Social Work Practice."
"366",36954,"article","A Canadian Anti-Racist Social Work Course: Reflections on a Successful Teaching and Learning Experience."
"367",33017,"article","A Canadian experience with an intervention programme for vulnerable families: lessons for German social work and policy."
"368",21234,"article","A Career in Hospital Social Work: Do You Have What It Takes?"
"369",19465,"article","A Caring Profession? The Ethics of Care and Social Work with Older People."
"370",120279,"article","A Case of Program Assessment and Renewal: Building Partnerships with Social Work Advisory Councils"
"371",34049,"article","A Cautionary Tale: Using Propensity Scores to Estimate the Effect of Food Stamps on Food Insecurity."
"372",21966,"article","A Chaotic Dance of Cultural Competence: A Participatory Oral History Project with Immigrants and Refugees."
"373",20827,"article","A Child's Eye View: Dementia in Children's Literature."
"374",35140,"article","A Chinese cultural critique of the global qualifying standards for social work education."
"375",20391,"article","A Christian perspective on poverty and social justice: Sin is more than just flawed character."
"376",20372,"article","A Clash of Cultures: Rural Values and Service Delivery to Mistreated and Neglected Older People in Eastern Canada."
