"","articleID","title","year"
"710",773,"British Journal of Social Work","1994"
"711",774,"Social Work Research","1994"
"712",775,"British Journal of Social Work","1994"
"713",776,"British Journal of Social Work","1994"
"714",777,"British Journal of Social Work","1994"
"715",778,"Social Work Research","1994"
"716",779,"Social Work Research","1994"
"717",780,"Social Work Research","1994"
"718",781,"British Journal of Social Work","1994"
"719",782,"Social Work Research","1994"
"720",783,"Social Work Research","1994"
"721",784,"Child & Adolescent Social Work Journal","1994"
"722",785,"Child & Adolescent Social Work Journal","1994"
"723",786,"Child & Adolescent Social Work Journal","1994"
"724",787,"Families in Society","1994"
"725",788,"Journal of Sociology & Social Welfare","1994"
"726",789,"Journal of Sociology & Social Welfare","1994"
"727",790,"Child & Adolescent Social Work Journal","1994"
"728",791,"Families in Society","1994"
"729",792,"Families in Society","1994"
"730",793,"Families in Society","1994"
"731",794,"Families in Society","1994"
"732",795,"Families in Society","1994"
"733",796,"Families in Society","1994"
"734",797,"Journal of Sociology & Social Welfare","1994"
"735",798,"Child & Adolescent Social Work Journal","1994"
"736",799,"Journal of Sociology & Social Welfare","1994"
"737",800,"Journal of Sociology & Social Welfare","1994"
"738",801,"Social Work","1994"
"739",802,"Social Work","1994"
"740",803,"Social Work","1994"
"741",804,"Social Work","1994"
"742",805,"Social Work","1994"
"743",806,"Social Work","1994"
"744",807,"Social Work","1994"
"745",808,"Families in Society","1994"
"746",809,"Families in Society","1994"
"747",810,"Families in Society","1994"
"748",811,"Families in Society","1994"
"749",812,"Families in Society","1994"
"750",813,"Health & Social Work","1994"
"751",814,"Health & Social Work","1994"
"752",815,"Health & Social Work","1994"
"753",816,"Health & Social Work","1994"
"754",817,"Health & Social Work","1994"
"755",818,"Health & Social Work","1994"
"756",819,"Health & Social Work","1994"
"757",820,"Child & Adolescent Social Work Journal","1994"
"758",821,"Child & Adolescent Social Work Journal","1994"
"759",822,"Child & Adolescent Social Work Journal","1994"
"760",823,"British Journal of Social Work","1994"
"761",824,"British Journal of Social Work","1994"
"762",825,"British Journal of Social Work","1994"
"763",826,"Child & Adolescent Social Work Journal","1994"
"764",827,"Child & Adolescent Social Work Journal","1994"
"765",828,"Child & Adolescent Social Work Journal","1994"
"766",829,"British Journal of Social Work","1994"
"767",830,"Families in Society","1994"
"768",831,"Families in Society","1994"
"769",832,"International Social Work","1994"
"770",833,"International Social Work","1994"
"771",834,"International Social Work","1994"
"772",835,"Families in Society","1994"
"773",836,"Families in Society","1994"
"774",837,"International Social Work","1994"
"775",838,"Families in Society","1994"
"776",839,"Smith College Studies in Social Work","1994"
"777",840,"Smith College Studies in Social Work","1994"
"778",841,"Smith College Studies in Social Work","1994"
"779",842,"Smith College Studies in Social Work","1994"
"780",843,"Social Work","1994"
"781",844,"Social Work","1994"
"782",845,"Social Work","1994"
"783",846,"Social Work","1994"
"784",847,"Social Work","1994"
"785",848,"Social Work","1994"
"786",849,"Social Work","1994"
"787",851,"Social Work","1994"
"788",852,"Social Work","1994"
"789",853,"Clinical Social Work Journal","1994"
"790",854,"Clinical Social Work Journal","1994"
"791",855,"Clinical Social Work Journal","1994"
"792",856,"Clinical Social Work Journal","1994"
"793",857,"Clinical Social Work Journal","1994"
"794",858,"Clinical Social Work Journal","1994"
"795",859,"Social Development","1994"
"796",860,"Social Work Research","1994"
"797",861,"Social Work Research","1994"
"798",862,"Social Development","1994"
"799",863,"Social Development","1994"
"800",864,"Social Work Research","1994"
"801",865,"Social Work Research","1994"
"802",866,"Social Work Research","1994"
"803",867,"Families in Society","1994"
"804",868,"Families in Society","1994"
"805",869,"Families in Society","1994"
"806",870,"Families in Society","1994"
"807",871,"Families in Society","1994"
"808",872,"Child & Adolescent Social Work Journal","1994"
"809",873,"British Journal of Social Work","1994"
"810",874,"British Journal of Social Work","1994"
"811",875,"Child & Adolescent Social Work Journal","1994"
"812",876,"British Journal of Social Work","1994"
"813",877,"Child & Adolescent Social Work Journal","1994"
"814",878,"Child & Adolescent Social Work Journal","1994"
"815",879,"British Journal of Social Work","1994"
"816",880,"Child & Adolescent Social Work Journal","1994"
"817",881,"Families in Society","1994"
"818",882,"Families in Society","1994"
"819",883,"Families in Society","1994"
"820",884,"Families in Society","1994"
"821",885,"Families in Society","1994"
"822",886,"Health & Social Work","1994"
"823",887,"Health & Social Work","1994"
"824",888,"Health & Social Work","1994"
"825",890,"Health & Social Work","1994"
"826",891,"Health & Social Work","1994"
"827",892,"Health & Social Work","1994"
"828",894,"Health & Social Work","1994"
"829",895,"Health & Social Work","1994"
"830",896,"Psychoanalytic Social Work","1994"
"831",897,"Psychoanalytic Social Work","1994"
"832",898,"Psychoanalytic Social Work","1994"
"833",899,"Psychoanalytic Social Work","1994"
"834",900,"Social Work & Social Sciences Review","1994"
"835",901,"Psychoanalytic Social Work","1994"
"836",902,"Psychoanalytic Social Work","1994"
"837",903,"Psychoanalytic Social Work","1994"
"838",904,"Journal of Teaching in Social Work","1994"
"839",905,"Journal of Gerontological Social Work","1994"
"840",906,"Journal of Gerontological Social Work","1994"
"841",907,"Journal of Gerontological Social Work","1994"
"842",908,"Journal of Gerontological Social Work","1994"
"843",909,"Journal of Gerontological Social Work","1994"
"844",910,"Journal of Gerontological Social Work","1994"
"845",911,"Journal of Gerontological Social Work","1994"
"846",912,"Journal of Gerontological Social Work","1994"
"847",913,"Journal of Gerontological Social Work","1994"
"848",914,"Journal of Gerontological Social Work","1994"
"849",915,"Journal of Technology in Human Services","1994"
"850",916,"Journal of Social Service Research","1994"
"851",917,"Journal of Technology in Human Services","1994"
"852",918,"Journal of Technology in Human Services","1994"
"853",919,"Journal of Technology in Human Services","1994"
"854",920,"Journal of Technology in Human Services","1994"
"855",922,"Journal of Technology in Human Services","1994"
"856",923,"Journal of Technology in Human Services","1994"
"857",924,"Journal of Technology in Human Services","1994"
"858",925,"Journal of Technology in Human Services","1994"
"859",926,"Journal of Technology in Human Services","1994"
"860",927,"Journal of Technology in Human Services","1994"
"861",929,"Journal of Social Service Research","1994"
"862",930,"Journal of Technology in Human Services","1994"
"863",931,"Journal of Social Service Research","1994"
"864",932,"Journal of Social Service Research","1994"
"865",933,"Journal of Technology in Human Services","1994"
"866",934,"Journal of Technology in Human Services","1994"
"867",935,"Journal of Technology in Human Services","1994"
"868",936,"Journal of Technology in Human Services","1994"
"869",937,"Journal of Technology in Human Services","1994"
"870",938,"Journal of Technology in Human Services","1994"
"871",939,"Journal of Social Service Research","1994"
"872",940,"Journal of Social Service Research","1994"
"873",941,"Journal of Gerontological Social Work","1994"
"874",942,"Journal of Gerontological Social Work","1994"
"875",943,"Journal of Gerontological Social Work","1994"
"876",944,"Journal of Gerontological Social Work","1994"
"877",945,"Journal of Gerontological Social Work","1994"
"878",946,"Journal of Social Service Research","1994"
"879",947,"Journal of Gerontological Social Work","1994"
"880",948,"Journal of Gerontological Social Work","1994"
"881",949,"Journal of Gerontological Social Work","1994"
"882",950,"Journal of Social Service Research","1994"
"883",951,"Journal of Social Service Research","1994"
"884",952,"Journal of Gerontological Social Work","1994"
"885",953,"Journal of Gerontological Social Work","1994"
"886",954,"Journal of Social Service Research","1994"
"887",955,"Journal of Social Service Research","1994"
"888",956,"Journal of Social Service Research","1994"
"889",957,"Journal of Social Service Research","1994"
"890",958,"Journal of Social Service Research","1994"
"891",959,"Social Work in Health Care","1994"
"892",960,"Social Work & Social Sciences Review","1994"
"893",961,"Social Work & Social Sciences Review","1994"
"894",962,"Social Work in Health Care","1994"
"895",963,"Journal of Social Service Research","1994"
"896",964,"Journal of Social Service Research","1994"
"897",965,"Social Work in Health Care","1994"
"898",966,"Journal of Social Service Research","1994"
"899",967,"Social Work in Health Care","1994"
"900",968,"Social Work in Health Care","1994"
"901",969,"Social Work in Health Care","1994"
"902",970,"Social Work in Health Care","1994"
"903",971,"Journal of Social Service Research","1994"
"904",972,"Journal of Social Service Research","1994"
"905",973,"Journal of Gerontological Social Work","1994"
"906",974,"Journal of Gerontological Social Work","1994"
"907",975,"Journal of Gerontological Social Work","1994"
"908",976,"Journal of Gerontological Social Work","1994"
"909",977,"Journal of Gerontological Social Work","1994"
"910",978,"Journal of Gerontological Social Work","1994"
"911",979,"Journal of Gerontological Social Work","1994"
"912",980,"Journal of Gerontological Social Work","1994"
"913",981,"Journal of Gerontological Social Work","1994"
"914",982,"Social Work With Groups","1994"
"915",983,"Social Work With Groups","1994"
"916",984,"Social Work With Groups","1994"
"917",985,"Social Work With Groups","1994"
"918",986,"Journal of Gerontological Social Work","1994"
"919",987,"Journal of Gerontological Social Work","1994"
"920",988,"Journal of Technology in Human Services","1994"
"921",989,"Social Work With Groups","1994"
"922",990,"Social Work With Groups","1994"
"923",991,"Journal of Technology in Human Services","1994"
"924",992,"Social Work With Groups","1994"
"925",993,"Social Work With Groups","1994"
"926",994,"Social Work With Groups","1994"
"927",995,"Journal of Technology in Human Services","1994"
"928",996,"Social Work With Groups","1994"
"929",997,"Social Work With Groups","1994"
"930",998,"Social Work With Groups","1994"
"931",999,"Journal of Technology in Human Services","1994"
"932",1000,"Journal of Gerontological Social Work","1994"
"933",1001,"Journal of Gerontological Social Work","1994"
"934",1002,"Journal of Gerontological Social Work","1994"
"935",1003,"Journal of Gerontological Social Work","1994"
"936",1004,"Social Work & Social Sciences Review","1994"
"937",1005,"Journal of Gerontological Social Work","1994"
"938",1006,"Journal of Gerontological Social Work","1994"
"939",1007,"Journal of Technology in Human Services","1994"
"940",1008,"Journal of Gerontological Social Work","1994"
"941",1009,"Journal of Technology in Human Services","1994"
"942",1010,"Journal of Gerontological Social Work","1994"
"943",1011,"Journal of Gerontological Social Work","1994"
"944",1012,"Social Work & Social Sciences Review","1994"
"945",1013,"Social Work & Social Sciences Review","1994"
"946",1014,"Journal of Gerontological Social Work","1994"
"947",1015,"Journal of Gerontological Social Work","1994"
"948",1016,"Journal of Technology in Human Services","1994"
"949",1017,"Journal of Social Service Research","1994"
"950",1018,"Journal of Social Service Research","1994"
"951",1019,"Journal of Social Service Research","1994"
"952",1020,"Journal of Social Service Research","1994"
"953",1021,"Journal of Social Service Research","1994"
"954",1022,"Journal of Social Service Research","1994"
"955",1023,"International Social Work","1994"
"956",1024,"International Social Work","1994"
"957",1025,"International Social Work","1994"
"958",1026,"Research on Social Work Practice","1994"
"959",1027,"Social Work","1994"
"960",1028,"Families in Society","1994"
"961",1029,"Research on Social Work Practice","1994"
"962",1030,"Research on Social Work Practice","1994"
"963",1031,"Research on Social Work Practice","1994"
"964",1032,"Families in Society","1994"
"965",1033,"Families in Society","1994"
"966",1034,"Research on Social Work Practice","1994"
"967",1035,"Research on Social Work Practice","1994"
